well,time_s,temperature_c,wavelength_nm,absorbance_a490
E6,240.0,36.9,490,0.043
E6,270.0,36.9,490,0.043
E6,300.0,36.9,490,0.044
E6,330.0,36.9,490,0.043
E6,360.0,36.9,490,0.043
E6,390.0,36.9,490,0.043
E6,420.0,36.9,490,0.043
E6,450.0,36.9,490,0.043
E6,480.0,36.9,490,0.044
E6,510.0,36.9,490,0.043
E6,540.0,36.9,490,0.043
E6,570.0,36.9,490,0.042
E6,600.0,36.9,490,0.043
E6,630.0,36.9,490,0.043
E6,660.0,36.9,490,0.043
E6,690.0,36.9,490,0.043
E6,720.0,36.9,490,0.042
E6,750.0,36.9,490,0.044
E6,780.0,36.9,490,0.044
E6,810.0,36.9,490,0.043
E6,840.0,36.9,490,0.044
E6,870.0,36.9,490,0.043
E6,900.0,36.9,490,0.043
E7,0.0,36.9,490,0.139
E7,30.0,36.9,490,0.143
E7,60.0,36.9,490,0.147
E7,90.0,36.9,490,0.151
E7,120.0,36.9,490,0.153
E7,150.0,36.9,490,0.156
E7,180.0,36.9,490,0.158
E7,210.0,36.9,490,0.159
E7,240.0,36.9,490,0.161
E7,270.0,36.9,490,0.163
E7,300.0,36.9,490,0.164
E7,330.0,36.9,490,0.165
E7,360.0,36.9,490,0.165
E7,390.0,36.9,490,0.166
E7,420.0,36.9,490,0.166
E7,450.0,36.9,490,0.165
E7,480.0,36.9,490,0.166
E7,510.0,36.9,490,0.164
E7,540.0,36.9,490,0.164
E7,570.0,36.9,490,0.163
E7,600.0,36.9,490,0.163
E7,630.0,36.9,490,0.162
E7,660.0,36.9,490,0.161
E7,690.0,36.9,490,0.162
E7,720.0,36.9,490,0.16
E7,750.0,36.9,490,0.161
E7,780.0,36.9,490,0.16
E7,810.0,36.9,490,0.159
E7,840.0,36.9,490,0.159
E7,870.0,36.9,490,0.159
E7,900.0,36.9,490,0.158
E8,0.0,36.9,490,0.041
E8,30.0,36.9,490,0.04
E8,60.0,36.9,490,0.04
E8,90.0,36.9,490,0.041
E8,120.0,36.9,490,0.04
E8,150.0,36.9,490,0.042
E8,180.0,36.9,490,0.041
E8,210.0,36.9,490,0.041
E8,240.0,36.9,490,0.041
E8,270.0,36.9,490,0.042
E8,300.0,36.9,490,0.042
E8,330.0,36.9,490,0.042
E8,360.0,36.9,490,0.042
E8,390.0,36.9,490,0.042
E8,420.0,36.9,490,0.041
E8,450.0,36.9,490,0.041
E8,480.0,36.9,490,0.042
E8,510.0,36.9,490,0.041
E8,540.0,36.9,490,0.041
E8,570.0,36.9,490,0.041
E8,600.0,36.9,490,0.042
E8,630.0,36.9,490,0.041
E8,660.0,36.9,490,0.041
E8,690.0,36.9,490,0.041
E8,720.0,36.9,490,0.041
E8,750.0,36.9,490,0.041
E8,780.0,36.9,490,0.041
E8,810.0,36.9,490,0.041
E8,840.0,36.9,490,0.042
E8,870.0,36.9,490,0.041
E8,900.0,36.9,490,0.041
E9,0.0,36.9,490,0.068
E9,30.0,36.9,490,0.081
E9,60.0,36.9,490,0.096
E9,90.0,36.9,490,0.109
E9,120.0,36.9,490,0.122
E9,150.0,36.9,490,0.133
E9,180.0,36.9,490,0.143
E9,210.0,36.9,490,0.152
E9,240.0,36.9,490,0.16
E9,270.0,36.9,490,0.168
E9,300.0,36.9,490,0.174
E9,330.0,36.9,490,0.179
E9,360.0,36.9,490,0.184
E9,390.0,36.9,490,0.187
E9,420.0,36.9,490,0.189
E9,450.0,36.9,490,0.19
E9,480.0,36.9,490,0.192
E9,510.0,36.9,490,0.192
E9,540.0,36.9,490,0.192
E9,570.0,36.9,490,0.191
E9,600.0,36.9,490,0.191
E9,630.0,36.9,490,0.19
E9,660.0,36.9,490,0.189
E9,690.0,36.9,490,0.189
E9,720.0,36.9,490,0.188
E9,750.0,36.9,490,0.186
E9,780.0,36.9,490,0.186
E9,810.0,36.9,490,0.183
E9,840.0,36.9,490,0.183
E9,870.0,36.9,490,0.181
E9,900.0,36.9,490,0.179
E10,0.0,36.9,490,0.041
E10,30.0,36.9,490,0.04
E10,60.0,36.9,490,0.04
E10,90.0,36.9,490,0.04
E10,120.0,36.9,490,0.04
E10,150.0,36.9,490,0.041
E10,180.0,36.9,490,0.041
E10,210.0,36.9,490,0.041
E10,240.0,36.9,490,0.041
E10,270.0,36.9,490,0.041
E10,300.0,36.9,490,0.042
E10,330.0,36.9,490,0.041
E10,360.0,36.9,490,0.041
E10,390.0,36.9,490,0.042
E10,420.0,36.9,490,0.041
E10,450.0,36.9,490,0.041
E10,480.0,36.9,490,0.041
E10,510.0,36.9,490,0.041
E10,540.0,36.9,490,0.041
E10,570.0,36.9,490,0.042
E10,600.0,36.9,490,0.041
E10,630.0,36.9,490,0.04
E10,660.0,36.9,490,0.041
E10,690.0,36.9,490,0.041
E10,720.0,36.9,490,0.04
E10,750.0,36.9,490,0.04
E10,780.0,36.9,490,0.041
E10,810.0,36.9,490,0.041
E10,840.0,36.9,490,0.041
E10,870.0,36.9,490,0.041
E10,900.0,36.9,490,0.041
E11,0.0,36.9,490,0.057
E11,30.0,36.9,490,0.057
E11,60.0,36.9,490,0.058
E11,90.0,36.9,490,0.058
E11,120.0,36.9,490,0.058
E11,150.0,36.9,490,0.059
E11,180.0,36.9,490,0.059
E11,210.0,36.9,490,0.059
E11,240.0,36.9,490,0.059
E11,270.0,36.9,490,0.06
E11,300.0,36.9,490,0.061
E11,330.0,36.9,490,0.061
E11,360.0,36.9,490,0.06
E11,390.0,36.9,490,0.061
E11,420.0,36.9,490,0.061
E11,450.0,36.9,490,0.06
E11,480.0,36.9,490,0.061
E11,510.0,36.9,490,0.062
E11,540.0,36.9,490,0.061
E11,570.0,36.9,490,0.062
E11,600.0,36.9,490,0.062
E11,630.0,36.9,490,0.061
E11,660.0,36.9,490,0.061
E11,690.0,36.9,490,0.063
E11,720.0,36.9,490,0.061
E11,750.0,36.9,490,0.063
E11,780.0,36.9,490,0.063
E11,810.0,36.9,490,0.063
E11,840.0,36.9,490,0.064
E11,870.0,36.9,490,0.064
E11,900.0,36.9,490,0.064
E12,0.0,36.9,490,0.039
E12,30.0,36.9,490,0.039
E12,60.0,36.9,490,0.039
E12,90.0,36.9,490,0.04
E12,120.0,36.9,490,0.04
E12,150.0,36.9,490,0.041
E12,180.0,36.9,490,0.04
E12,210.0,36.9,490,0.04
E12,240.0,36.9,490,0.04
E12,270.0,36.9,490,0.04
E12,300.0,36.9,490,0.041
E12,330.0,36.9,490,0.041
E12,360.0,36.9,490,0.041
E12,390.0,36.9,490,0.04
E12,420.0,36.9,490,0.041
E12,450.0,36.9,490,0.041
E12,480.0,36.9,490,0.041
E12,510.0,36.9,490,0.04
E12,540.0,36.9,490,0.04
E12,570.0,36.9,490,0.04
E12,600.0,36.9,490,0.041
E12,630.0,36.9,490,0.039
E12,660.0,36.9,490,0.04
E12,690.0,36.9,490,0.041
E12,720.0,36.9,490,0.04
E12,750.0,36.9,490,0.04
E12,780.0,36.9,490,0.041
E12,810.0,36.9,490,0.041
E12,840.0,36.9,490,0.041
E12,870.0,36.9,490,0.04
E12,900.0,36.9,490,0.041
F1,0.0,36.9,490,0.041
F1,30.0,36.9,490,0.038
F1,60.0,36.9,490,0.04
F1,90.0,36.9,490,0.04
F1,120.0,36.9,490,0.038
F1,150.0,36.9,490,0.043
F1,180.0,36.9,490,0.039
F1,210.0,36.9,490,0.041
F1,240.0,36.9,490,0.039
F1,270.0,36.9,490,0.041
F1,300.0,36.9,490,0.04
F1,330.0,36.9,490,0.041
F1,360.0,36.9,490,0.04
F1,390.0,36.9,490,0.043
F1,420.0,36.9,490,0.04
F1,450.0,36.9,490,0.04
F1,480.0,36.9,490,0.042
F1,510.0,36.9,490,0.04
F1,540.0,36.9,490,0.04
F1,570.0,36.9,490,0.038
F1,600.0,36.9,490,0.04
F1,630.0,36.9,490,0.038
F1,660.0,36.9,490,0.041
F1,690.0,36.9,490,0.04
F1,720.0,36.9,490,0.04
F1,750.0,36.9,490,0.04
F1,780.0,36.9,490,0.04
F1,810.0,36.9,490,0.04
F1,840.0,36.9,490,0.039
F1,870.0,36.9,490,0.041
F1,900.0,36.9,490,0.04
F2,0.0,36.9,490,0.215
F2,30.0,36.9,490,0.211
F2,60.0,36.9,490,0.213
F2,90.0,36.9,490,0.21
F2,120.0,36.9,490,0.212
F2,150.0,36.9,490,0.216
F2,180.0,36.9,490,0.214
F2,210.0,36.9,490,0.214
F2,240.0,36.9,490,0.217
F2,270.0,36.9,490,0.217
F2,300.0,36.9,490,0.219
F2,330.0,36.9,490,0.218
F2,360.0,36.9,490,0.219
F2,390.0,36.9,490,0.219
F2,420.0,36.9,490,0.217
F2,450.0,36.9,490,0.216
F2,480.0,36.9,490,0.217
F2,510.0,36.9,490,0.215
F2,540.0,36.9,490,0.214
F2,570.0,36.9,490,0.213
F2,600.0,36.9,490,0.213
F2,630.0,36.9,490,0.211
F2,660.0,36.9,490,0.212
F2,690.0,36.9,490,0.211
F2,720.0,36.9,490,0.21
F2,750.0,36.9,490,0.21
F2,780.0,36.9,490,0.21
F2,810.0,36.9,490,0.21
F2,840.0,36.9,490,0.209
F2,870.0,36.9,490,0.209
F2,900.0,36.9,490,0.209
F3,0.0,36.9,490,0.059
F3,30.0,36.9,490,0.059
F3,60.0,36.9,490,0.06
F3,90.0,36.9,490,0.059
F3,120.0,36.9,490,0.059
F3,150.0,36.9,490,0.061
F3,180.0,36.9,490,0.059
F3,210.0,36.9,490,0.06
F3,240.0,36.9,490,0.061
F3,270.0,36.9,490,0.062
F3,300.0,36.9,490,0.061
F3,330.0,36.9,490,0.062
F3,360.0,36.9,490,0.062
F3,390.0,36.9,490,0.064
F3,420.0,36.9,490,0.062
F3,450.0,36.9,490,0.063
F3,480.0,36.9,490,0.064
F3,510.0,36.9,490,0.063
F3,540.0,36.9,490,0.063
F3,570.0,36.9,490,0.063
F3,600.0,36.9,490,0.063
F3,630.0,36.9,490,0.063
F3,660.0,36.9,490,0.064
F3,690.0,36.9,490,0.064
F3,720.0,36.9,490,0.064
F3,750.0,36.9,490,0.064
F3,780.0,36.9,490,0.066
F3,810.0,36.9,490,0.064
F3,840.0,36.9,490,0.065
F3,870.0,36.9,490,0.065
F3,900.0,36.9,490,0.064
F4,0.0,36.9,490,0.105
F4,30.0,36.9,490,0.105
F4,60.0,36.9,490,0.107
F4,90.0,36.9,490,0.105
F4,120.0,36.9,490,0.105
F4,150.0,36.9,490,0.108
F4,180.0,36.9,490,0.105
F4,210.0,36.9,490,0.106
F4,240.0,36.9,490,0.105
F4,270.0,36.9,490,0.108
F4,300.0,36.9,490,0.107
F4,330.0,36.9,490,0.108
F4,360.0,36.9,490,0.107
F4,390.0,36.9,490,0.107
F4,420.0,36.9,490,0.107
F4,450.0,36.9,490,0.107
F4,480.0,36.9,490,0.108
F4,510.0,36.9,490,0.107
F4,540.0,36.9,490,0.107
F4,570.0,36.9,490,0.107
F4,600.0,36.9,490,0.107
F4,630.0,36.9,490,0.107
F4,660.0,36.9,490,0.107
F4,690.0,36.9,490,0.108
F4,720.0,36.9,490,0.108
F4,750.0,36.9,490,0.108
F4,780.0,36.9,490,0.108
F4,810.0,36.9,490,0.108
F4,840.0,36.9,490,0.107
F4,870.0,36.9,490,0.108
F4,900.0,36.9,490,0.107
F5,0.0,36.9,490,0.037
F5,30.0,36.9,490,0.04
F5,60.0,36.9,490,0.04
F5,90.0,36.9,490,0.039
F5,120.0,36.9,490,0.039
F5,150.0,36.9,490,0.041
F5,180.0,36.9,490,0.039
F5,210.0,36.9,490,0.039
F5,240.0,36.9,490,0.039
F5,270.0,36.9,490,0.04
F5,300.0,36.9,490,0.04
F5,330.0,36.9,490,0.041
F5,360.0,36.9,490,0.041
F5,390.0,36.9,490,0.041
F5,420.0,36.9,490,0.04
F5,450.0,36.9,490,0.04
F5,480.0,36.9,490,0.042
F5,510.0,36.9,490,0.04
F5,540.0,36.9,490,0.04
F5,570.0,36.9,490,0.039
F5,600.0,36.9,490,0.04
F5,630.0,36.9,490,0.04
F5,660.0,36.9,490,0.04
F5,690.0,36.9,490,0.041
F5,720.0,36.9,490,0.041
F5,750.0,36.9,490,0.039
F5,780.0,36.9,490,0.04
F5,810.0,36.9,490,0.04
F5,840.0,36.9,490,0.04
F5,870.0,36.9,490,0.041
F5,900.0,36.9,490,0.039
F6,0.0,36.9,490,0.325
F6,30.0,36.9,490,0.328
F6,60.0,36.9,490,0.329
F6,90.0,36.9,490,0.332
F6,120.0,36.9,490,0.334
F6,150.0,36.9,490,0.338
F6,180.0,36.9,490,0.338
F6,210.0,36.9,490,0.339
F6,240.0,36.9,490,0.339
F6,270.0,36.9,490,0.341
F6,300.0,36.9,490,0.341
F6,330.0,36.9,490,0.341
F6,360.0,36.9,490,0.34
F6,390.0,36.9,490,0.341
F6,420.0,36.9,490,0.338
F6,450.0,36.9,490,0.337
F6,480.0,36.9,490,0.338
F6,510.0,36.9,490,0.336
F6,540.0,36.9,490,0.335
F6,570.0,36.9,490,0.333
F6,600.0,36.9,490,0.333
F6,630.0,36.9,490,0.333
F6,660.0,36.9,490,0.333
F6,690.0,36.9,490,0.333
F6,720.0,36.9,490,0.333
F6,750.0,36.9,490,0.332
F6,780.0,36.9,490,0.332
F6,810.0,36.9,490,0.332
F6,840.0,36.9,490,0.331
F6,870.0,36.9,490,0.332
F6,900.0,36.9,490,0.33
F7,0.0,36.9,490,0.068
F7,30.0,36.9,490,0.068
F7,60.0,36.9,490,0.07
F7,90.0,36.9,490,0.069
F7,120.0,36.9,490,0.069
F7,150.0,36.9,490,0.07
F7,180.0,36.9,490,0.069
F7,210.0,36.9,490,0.069
F7,240.0,36.9,490,0.069
F7,270.0,36.9,490,0.071
F7,300.0,36.9,490,0.071
F7,330.0,36.9,490,0.072
F7,360.0,36.9,490,0.071
F7,390.0,36.9,490,0.072
F7,420.0,36.9,490,0.073
F7,450.0,36.9,490,0.072
F7,480.0,36.9,490,0.074
F7,510.0,36.9,490,0.073
F7,540.0,36.9,490,0.073
F7,570.0,36.9,490,0.072
F7,600.0,36.9,490,0.073
F7,630.0,36.9,490,0.073
F7,660.0,36.9,490,0.074
F7,690.0,36.9,490,0.074
F7,720.0,36.9,490,0.074
F7,750.0,36.9,490,0.073
F7,780.0,36.9,490,0.074
F7,810.0,36.9,490,0.075
F7,840.0,36.9,490,0.075
F7,870.0,36.9,490,0.077
F7,900.0,36.9,490,0.074
F8,0.0,36.9,490,0.071
F8,30.0,36.9,490,0.069
F8,60.0,36.9,490,0.072
F8,90.0,36.9,490,0.071
F8,120.0,36.9,490,0.072
F8,150.0,36.9,490,0.072
F8,180.0,36.9,490,0.071
F8,210.0,36.9,490,0.071
F8,240.0,36.9,490,0.071
F8,270.0,36.9,490,0.074
F8,300.0,36.9,490,0.073
F8,330.0,36.9,490,0.075
F8,360.0,36.9,490,0.074
F8,390.0,36.9,490,0.076
F8,420.0,36.9,490,0.076
F8,450.0,36.9,490,0.075
F8,480.0,36.9,490,0.077
F8,510.0,36.9,490,0.075
F8,540.0,36.9,490,0.075
F8,570.0,36.9,490,0.075
F8,600.0,36.9,490,0.076
F8,630.0,36.9,490,0.075
F8,660.0,36.9,490,0.076
F8,690.0,36.9,490,0.076
F8,720.0,36.9,490,0.076
F8,750.0,36.9,490,0.075
F8,780.0,36.9,490,0.076
F8,810.0,36.9,490,0.076
F8,840.0,36.9,490,0.077
F8,870.0,36.9,490,0.078
F8,900.0,36.9,490,0.076
F9,0.0,36.9,490,0.04
F9,30.0,36.9,490,0.039
F9,60.0,36.9,490,0.039
F9,90.0,36.9,490,0.04
F9,120.0,36.9,490,0.039
F9,150.0,36.9,490,0.042
F9,180.0,36.9,490,0.039
F9,210.0,36.9,490,0.04
F9,240.0,36.9,490,0.039
F9,270.0,36.9,490,0.041
F9,300.0,36.9,490,0.04
F9,330.0,36.9,490,0.042
F9,360.0,36.9,490,0.041
F9,390.0,36.9,490,0.042
F9,420.0,36.9,490,0.041
F9,450.0,36.9,490,0.041
F9,480.0,36.9,490,0.043
F9,510.0,36.9,490,0.041
F9,540.0,36.9,490,0.041
F9,570.0,36.9,490,0.04
F9,600.0,36.9,490,0.041
F9,630.0,36.9,490,0.04
F9,660.0,36.9,490,0.04
F9,690.0,36.9,490,0.04
F9,720.0,36.9,490,0.041
F9,750.0,36.9,490,0.039
F9,780.0,36.9,490,0.04
F9,810.0,36.9,490,0.041
F9,840.0,36.9,490,0.04
F9,870.0,36.9,490,0.041
F9,900.0,36.9,490,0.04
F10,0.0,36.9,490,0.219
F10,30.0,36.9,490,0.221
F10,60.0,36.9,490,0.223
F10,90.0,36.9,490,0.225
F10,120.0,36.9,490,0.224
F10,150.0,36.9,490,0.225
F10,180.0,36.9,490,0.225
F10,210.0,36.9,490,0.226
F10,240.0,36.9,490,0.225
F10,270.0,36.9,490,0.227
F10,300.0,36.9,490,0.226
F10,330.0,36.9,490,0.226
F10,360.0,36.9,490,0.225
F10,390.0,36.9,490,0.225
F10,420.0,36.9,490,0.222
F10,450.0,36.9,490,0.221
F10,480.0,36.9,490,0.222
F10,510.0,36.9,490,0.22
F10,540.0,36.9,490,0.22
F10,570.0,36.9,490,0.219
F10,600.0,36.9,490,0.219
F10,630.0,36.9,490,0.218
F10,660.0,36.9,490,0.219
F10,690.0,36.9,490,0.217
F10,720.0,36.9,490,0.219
F10,750.0,36.9,490,0.217
F10,780.0,36.9,490,0.217
F10,810.0,36.9,490,0.217
F10,840.0,36.9,490,0.216
F10,870.0,36.9,490,0.217
F10,900.0,36.9,490,0.215
F11,0.0,36.9,490,0.039
F11,30.0,36.9,490,0.037
F11,60.0,36.9,490,0.039
F11,90.0,36.9,490,0.039
F11,120.0,36.9,490,0.042
F11,150.0,36.9,490,0.04
F11,180.0,36.9,490,0.039
F11,210.0,36.9,490,0.04
F11,240.0,36.9,490,0.041
F11,270.0,36.9,490,0.04
F11,300.0,36.9,490,0.04
F11,330.0,36.9,490,0.041
F11,360.0,36.9,490,0.041
F11,390.0,36.9,490,0.042
F11,420.0,36.9,490,0.041
F11,450.0,36.9,490,0.04
F11,480.0,36.9,490,0.042
F11,510.0,36.9,490,0.04
F11,540.0,36.9,490,0.041
F11,570.0,36.9,490,0.04
F11,600.0,36.9,490,0.04
F11,630.0,36.9,490,0.04
F11,660.0,36.9,490,0.04
F11,690.0,36.9,490,0.04
F11,720.0,36.9,490,0.04
F11,750.0,36.9,490,0.04
F11,780.0,36.9,490,0.041
F11,810.0,36.9,490,0.041
F11,840.0,36.9,490,0.041
F11,870.0,36.9,490,0.041
F11,900.0,36.9,490,0.037
F12,0.0,36.9,490,0.038
F12,30.0,36.9,490,0.038
F12,60.0,36.9,490,0.039
F12,90.0,36.9,490,0.039
F12,120.0,36.9,490,0.039
F12,150.0,36.9,490,0.04
F12,180.0,36.9,490,0.039
F12,210.0,36.9,490,0.041
F12,240.0,36.9,490,0.039
F12,270.0,36.9,490,0.041
F12,300.0,36.9,490,0.041
F12,330.0,36.9,490,0.041
F12,360.0,36.9,490,0.04
F12,390.0,36.9,490,0.042
F12,420.0,36.9,490,0.041
F12,450.0,36.9,490,0.041
F12,480.0,36.9,490,0.042
F12,510.0,36.9,490,0.041
F12,540.0,36.9,490,0.04
F12,570.0,36.9,490,0.04
F12,600.0,36.9,490,0.041
F12,630.0,36.9,490,0.04
F12,660.0,36.9,490,0.04
F12,690.0,36.9,490,0.04
F12,720.0,36.9,490,0.041
F12,750.0,36.9,490,0.039
F12,780.0,36.9,490,0.041
F12,810.0,36.9,490,0.041
F12,840.0,36.9,490,0.041
F12,870.0,36.9,490,0.041
F12,900.0,36.9,490,0.037
G1,0.0,36.9,490,0.041
G1,30.0,36.9,490,0.04
G1,60.0,36.9,490,0.039
G1,90.0,36.9,490,0.04
G1,120.0,36.9,490,0.04
G1,150.0,36.9,490,0.04
G1,180.0,36.9,490,0.041
G1,210.0,36.9,490,0.04
G1,240.0,36.9,490,0.04
G1,270.0,36.9,490,0.04
G1,300.0,36.9,490,0.039
G1,330.0,36.9,490,0.041
G1,360.0,36.9,490,0.04
G1,390.0,36.9,490,0.04
G1,420.0,36.9,490,0.039
G1,450.0,36.9,490,0.039
G1,480.0,36.9,490,0.041
G1,510.0,36.9,490,0.038
G1,540.0,36.9,490,0.04
G1,570.0,36.9,490,0.039
G1,600.0,36.9,490,0.04
G1,630.0,36.9,490,0.041
G1,660.0,36.9,490,0.04
G1,690.0,36.9,490,0.04
G1,720.0,36.9,490,0.041
G1,750.0,36.9,490,0.041
G1,780.0,36.9,490,0.04
G1,810.0,36.9,490,0.04
G1,840.0,36.9,490,0.04
G1,870.0,36.9,490,0.041
G1,900.0,36.9,490,0.039
G2,0.0,36.9,490,0.042
G2,30.0,36.9,490,0.041
G2,60.0,36.9,490,0.04
G2,90.0,36.9,490,0.041
G2,120.0,36.9,490,0.039
G2,150.0,36.9,490,0.041
G2,180.0,36.9,490,0.041
G2,210.0,36.9,490,0.04
G2,240.0,36.9,490,0.04
G2,270.0,36.9,490,0.04
G2,300.0,36.9,490,0.04
G2,330.0,36.9,490,0.041
G2,360.0,36.9,490,0.04
G2,390.0,36.9,490,0.041
G2,420.0,36.9,490,0.04
G2,450.0,36.9,490,0.039
G2,480.0,36.9,490,0.042
G2,510.0,36.9,490,0.04
G2,540.0,36.9,490,0.039
G2,570.0,36.9,490,0.038
G2,600.0,36.9,490,0.039
G2,630.0,36.9,490,0.039
G2,660.0,36.9,490,0.041
G2,690.0,36.9,490,0.04
G2,720.0,36.9,490,0.04
G2,750.0,36.9,490,0.04
G2,780.0,36.9,490,0.04
G2,810.0,36.9,490,0.04
G2,840.0,36.9,490,0.039
G2,870.0,36.9,490,0.04
G2,900.0,36.9,490,0.04
G3,0.0,36.9,490,0.071
G3,30.0,36.9,490,0.079
G3,60.0,36.9,490,0.087
G3,90.0,36.9,490,0.095
G3,120.0,36.9,490,0.102
G3,150.0,36.9,490,0.109
G3,180.0,36.9,490,0.114
G3,210.0,36.9,490,0.116
G3,240.0,36.9,490,0.12
G3,270.0,36.9,490,0.124
G3,300.0,36.9,490,0.126
G3,330.0,36.9,490,0.128
G3,360.0,36.9,490,0.13
G3,390.0,36.9,490,0.132
G3,420.0,36.9,490,0.131
G3,450.0,36.9,490,0.13
G3,480.0,36.9,490,0.132
G3,510.0,36.9,490,0.13
G3,540.0,36.9,490,0.13
G3,570.0,36.9,490,0.128
G3,600.0,36.9,490,0.129
G3,630.0,36.9,490,0.127
G3,660.0,36.9,490,0.128
G3,690.0,36.9,490,0.127
G3,720.0,36.9,490,0.128
G3,750.0,36.9,490,0.127
G3,780.0,36.9,490,0.128
G3,810.0,36.9,490,0.127
G3,840.0,36.9,490,0.127
G3,870.0,36.9,490,0.127
G3,900.0,36.9,490,0.126
G4,0.0,36.9,490,0.042
G4,30.0,36.9,490,0.042
G4,60.0,36.9,490,0.04
G4,90.0,36.9,490,0.04
G4,120.0,36.9,490,0.04
G4,150.0,36.9,490,0.041
G4,180.0,36.9,490,0.04
G4,210.0,36.9,490,0.04
G4,240.0,36.9,490,0.04
G4,270.0,36.9,490,0.041
G4,300.0,36.9,490,0.04
G4,330.0,36.9,490,0.04
G4,360.0,36.9,490,0.041
G4,390.0,36.9,490,0.042
G4,420.0,36.9,490,0.041
G4,450.0,36.9,490,0.04
G4,480.0,36.9,490,0.042
G4,510.0,36.9,490,0.039
G4,540.0,36.9,490,0.04
G4,570.0,36.9,490,0.041
G4,600.0,36.9,490,0.041
G4,630.0,36.9,490,0.04
G4,660.0,36.9,490,0.04
G4,690.0,36.9,490,0.04
G4,720.0,36.9,490,0.04
G4,750.0,36.9,490,0.04
G4,780.0,36.9,490,0.04
G4,810.0,36.9,490,0.039
G4,840.0,36.9,490,0.04
G4,870.0,36.9,490,0.04
G4,900.0,36.9,490,0.039
G5,0.0,36.9,490,0.28
G5,30.0,36.9,490,0.275
G5,60.0,36.9,490,0.273
G5,90.0,36.9,490,0.272
G5,120.0,36.9,490,0.267
G5,150.0,36.9,490,0.271
G5,180.0,36.9,490,0.269
G5,210.0,36.9,490,0.267
G5,240.0,36.9,490,0.266
G5,270.0,36.9,490,0.266
G5,300.0,36.9,490,0.237
G5,330.0,36.9,490,0.237
G5,360.0,36.9,490,0.235
G5,390.0,36.9,490,0.235
G5,420.0,36.9,490,0.234
G5,450.0,36.9,490,0.232
G5,480.0,36.9,490,0.233
G5,510.0,36.9,490,0.229
G5,540.0,36.9,490,0.23
G5,570.0,36.9,490,0.228
G5,600.0,36.9,490,0.226
G5,630.0,36.9,490,0.226
G5,660.0,36.9,490,0.226
G5,690.0,36.9,490,0.225
G5,720.0,36.9,490,0.225
G5,750.0,36.9,490,0.223
G5,780.0,36.9,490,0.223
G5,810.0,36.9,490,0.221
G5,840.0,36.9,490,0.22
G5,870.0,36.9,490,0.22
G5,900.0,36.9,490,0.218
G6,0.0,36.9,490,0.043
G6,30.0,36.9,490,0.044
G6,60.0,36.9,490,0.042
G6,90.0,36.9,490,0.042
G6,120.0,36.9,490,0.042
G6,150.0,36.9,490,0.043
G6,180.0,36.9,490,0.043
G6,210.0,36.9,490,0.042
G6,240.0,36.9,490,0.041
G6,270.0,36.9,490,0.042
G6,300.0,36.9,490,0.042
G6,330.0,36.9,490,0.044
G6,360.0,36.9,490,0.043
G6,390.0,36.9,490,0.043
G6,420.0,36.9,490,0.042
G6,450.0,36.9,490,0.043
G6,480.0,36.9,490,0.045
G6,510.0,36.9,490,0.042
G6,540.0,36.9,490,0.043
G6,570.0,36.9,490,0.041
G6,600.0,36.9,490,0.042
G6,630.0,36.9,490,0.042
G6,660.0,36.9,490,0.043
G6,690.0,36.9,490,0.042
G6,720.0,36.9,490,0.043
G6,750.0,36.9,490,0.042
G6,780.0,36.9,490,0.042
G6,810.0,36.9,490,0.042
G6,840.0,36.9,490,0.042
G6,870.0,36.9,490,0.044
G6,900.0,36.9,490,0.042
G7,0.0,36.9,490,0.164
G7,30.0,36.9,490,0.164
G7,60.0,36.9,490,0.165
G7,90.0,36.9,490,0.168
G7,120.0,36.9,490,0.168
G7,150.0,36.9,490,0.172
G7,180.0,36.9,490,0.174
G7,210.0,36.9,490,0.175
G7,240.0,36.9,490,0.178
G7,270.0,36.9,490,0.182
G7,300.0,36.9,490,0.184
G7,330.0,36.9,490,0.188
G7,360.0,36.9,490,0.189
G7,390.0,36.9,490,0.193
G7,420.0,36.9,490,0.192
G7,450.0,36.9,490,0.193
G7,480.0,36.9,490,0.196
G7,510.0,36.9,490,0.194
G7,540.0,36.9,490,0.195
G7,570.0,36.9,490,0.192
G7,600.0,36.9,490,0.192
G7,630.0,36.9,490,0.192
G7,660.0,36.9,490,0.191
G7,690.0,36.9,490,0.19
G7,720.0,36.9,490,0.189
G7,750.0,36.9,490,0.187
G7,780.0,36.9,490,0.186
G7,810.0,36.9,490,0.186
G7,840.0,36.9,490,0.185
G7,870.0,36.9,490,0.185
G7,900.0,36.9,490,0.183
G8,0.0,36.9,490,0.041
G8,30.0,36.9,490,0.041
G8,60.0,36.9,490,0.041
G8,90.0,36.9,490,0.04
G8,120.0,36.9,490,0.04
G8,150.0,36.9,490,0.04
G8,180.0,36.9,490,0.041
G8,210.0,36.9,490,0.04
G8,240.0,36.9,490,0.04
G8,270.0,36.9,490,0.041
G8,300.0,36.9,490,0.04
G8,330.0,36.9,490,0.042
G8,360.0,36.9,490,0.041
G8,390.0,36.9,490,0.041
G8,420.0,36.9,490,0.041
G8,450.0,36.9,490,0.04
G8,480.0,36.9,490,0.042
G8,510.0,36.9,490,0.039
G8,540.0,36.9,490,0.04
G8,570.0,36.9,490,0.039
G8,600.0,36.9,490,0.039
G8,630.0,36.9,490,0.04
G8,660.0,36.9,490,0.04
